timestamp            iface      rx_bytes/s   tx_bytes/s   rx_packets/s tx_packets/s rx_errs/s  tx_errs/s 
2025-09-27 13:35:28  lo         104          104          2            2            0          0         
2025-09-27 13:35:28  ens33      7938         6309         14           12           0          0         
2025-09-27 13:35:28  docker0    0            0            0            0            0          0         
2025-09-27 13:35:28  lo         104          104          2            2            0          0         
2025-09-27 13:35:28  ens33      7938         6309         14           12           0          0         
2025-09-27 13:35:28  docker0    0            0            0            0            0          0         
2025-09-27 13:35:29  lo         222          222          4            4            0          0         
2025-09-27 13:35:29  ens33      106          60           1            1            0          0         
2025-09-27 13:35:29  docker0    0            0            0            0            0          0         
2025-09-27 13:35:29  lo         222          222          4            4            0          0         
2025-09-27 13:35:29  ens33      106          60           1            1            0          0         
2025-09-27 13:35:29  docker0    0            0            0            0            0          0         
2025-09-27 13:35:29  lo         222          222          4            4            0          0         
2025-09-27 13:35:29  ens33      106          60           1            1            0          0         
2025-09-27 13:35:29  docker0    0            0            0            0            0          0         
2025-09-27 13:35:30  lo         433          433          8            8            0          0         
2025-09-27 13:35:30  ens33      204          120          2            2            0          0         
2025-09-27 13:35:30  docker0    0            0            0            0            0          0         
2025-09-27 13:35:30  lo         433          433          8            8            0          0         
2025-09-27 13:35:30  ens33      204          120          2            2            0          0         
2025-09-27 13:35:30  docker0    0            0            0            0            0          0         
2025-09-27 13:35:30  lo         537          537          10           10           0          0         
2025-09-27 13:35:30  ens33      204          120          2            2            0          0         
2025-09-27 13:35:30  docker0    0            0            0            0            0          0         
2025-09-27 13:35:31  lo         214          214          4            4            0          0         
2025-09-27 13:35:31  ens33      120          158          2            2            0          0         
2025-09-27 13:35:31  docker0    0            0            0            0            0          0         
2025-09-27 13:35:31  lo         318          318          6            6            0          0         
2025-09-27 13:35:31  ens33      120          158          2            2            0          0         
2025-09-27 13:35:31  docker0    0            0            0            0            0          0         
2025-09-27 13:35:31  lo         318          318          6            6            0          0         
2025-09-27 13:35:31  ens33      120          158          2            2            0          0         
2025-09-27 13:35:31  docker0    0            0            0            0            0          0         
2025-09-27 13:35:32  lo         425          425          8            8            0          0         
2025-09-27 13:35:32  ens33      60           98           1            1            0          0         
2025-09-27 13:35:32  docker0    0            0            0            0            0          0         
2025-09-27 13:35:32  lo         321          321          6            6            0          0         
2025-09-27 13:35:32  ens33      60           98           1            1            0          0         
2025-09-27 13:35:32  docker0    0            0            0            0            0          0         
2025-09-27 13:35:32  lo         217          217          4            4            0          0         
2025-09-27 13:35:32  ens33      60           98           1            1            0          0         
2025-09-27 13:35:32  docker0    0            0            0            0            0          0         
2025-09-27 13:35:33  lo         104          104          2            2            0          0         
2025-09-27 13:35:33  ens33      0            0            0            0            0          0         
2025-09-27 13:35:33  docker0    0            0            0            0            0          0         
2025-09-27 13:35:33  lo         104          104          2            2            0          0         
2025-09-27 13:35:33  ens33      0            0            0            0            0          0         
2025-09-27 13:35:33  docker0    0            0            0            0            0          0         
2025-09-27 13:35:33  lo         104          104          2            2            0          0         
2025-09-27 13:35:33  ens33      0            0            0            0            0          0         
2025-09-27 13:35:33  docker0    0            0            0            0            0          0         
2025-09-27 13:35:34  lo         104          104          2            2            0          0         
2025-09-27 13:35:34  ens33      0            0            0            0            0          0         
2025-09-27 13:35:34  docker0    0            0            0            0            0          0         
2025-09-27 13:35:34  lo         104          104          2            2            0          0         
2025-09-27 13:35:34  ens33      0            0            0            0            0          0         
2025-09-27 13:35:34  docker0    0            0            0            0            0          0         
2025-09-27 13:35:34  lo         104          104          2            2            0          0         
2025-09-27 13:35:34  ens33      0            0            0            0            0          0         
2025-09-27 13:35:34  docker0    0            0            0            0            0          0         
2025-09-27 13:35:35  lo         546          546          10           10           0          0         
2025-09-27 13:35:35  ens33      256          218          3            3            0          0         
2025-09-27 13:35:35  docker0    0            0            0            0            0          0         
2025-09-27 13:35:35  lo         546          546          10           10           0          0         
2025-09-27 13:35:35  ens33      256          218          3            3            0          0         
2025-09-27 13:35:35  docker0    0            0            0            0            0          0         
2025-09-27 13:35:35  lo         546          546          10           10           0          0         
2025-09-27 13:35:35  ens33      256          218          3            3            0          0         
2025-09-27 13:35:35  docker0    0            0            0            0            0          0         
2025-09-27 13:35:36  lo         214          214          4            4            0          0         
2025-09-27 13:35:36  ens33      60           98           1            1            0          0         
2025-09-27 13:35:36  docker0    0            0            0            0            0          0         
2025-09-27 13:35:36  lo         214          214          4            4            0          0         
2025-09-27 13:35:36  ens33      60           98           1            1            0          0         
2025-09-27 13:35:36  docker0    0            0            0            0            0          0         
2025-09-27 13:35:37  lo         214          214          4            4            0          0         
2025-09-27 13:35:37  ens33      60           98           1            1            0          0         
2025-09-27 13:35:37  docker0    0            0            0            0            0          0         
2025-09-27 13:35:37  lo         104          104          2            2            0          0         
2025-09-27 13:35:37  ens33      0            0            0            0            0          0         
2025-09-27 13:35:37  docker0    0            0            0            0            0          0         
2025-09-27 13:35:38  lo         104          104          2            2            0          0         
2025-09-27 13:35:38  ens33      0            0            0            0            0          0         
2025-09-27 13:35:38  docker0    0            0            0            0            0          0         
2025-09-27 13:35:38  lo         104          104          2            2            0          0         
2025-09-27 13:35:38  ens33      0            0            0            0            0          0         
2025-09-27 13:35:38  docker0    0            0            0            0            0          0         
2025-09-27 13:35:39  lo         104          104          2            2            0          0         
2025-09-27 13:35:39  ens33      0            0            0            0            0          0         
2025-09-27 13:35:39  docker0    0            0            0            0            0          0         
2025-09-27 13:35:39  lo         104          104          2            2            0          0         
2025-09-27 13:35:39  ens33      0            0            0            0            0          0         
2025-09-27 13:35:39  docker0    0            0            0            0            0          0         
2025-09-27 13:35:39  lo         104          104          2            2            0          0         
2025-09-27 13:35:39  ens33      0            0            0            0            0          0         
2025-09-27 13:35:39  docker0    0            0            0            0            0          0         
2025-09-27 13:35:40  lo         332          332          6            6            0          0         
2025-09-27 13:35:40  ens33      196          120          2            2            0          0         
2025-09-27 13:35:40  docker0    0            0            0            0            0          0         
2025-09-27 13:35:40  lo         332          332          6            6            0          0         
2025-09-27 13:35:40  ens33      196          120          2            2            0          0         
2025-09-27 13:35:40  docker0    0            0            0            0            0          0         
2025-09-27 13:35:40  lo         332          332          6            6            0          0         
2025-09-27 13:35:40  ens33      196          120          2            2            0          0         
2025-09-27 13:35:40  docker0    0            0            0            0            0          0         
2025-09-27 13:35:41  lo         214          214          4            4            0          0         
2025-09-27 13:35:41  ens33      1761         26717        21           21           0          0         
2025-09-27 13:35:41  docker0    0            0            0            0            0          0         
2025-09-27 13:35:41  lo         214          214          4            4            0          0         
2025-09-27 13:35:41  ens33      1761         26717        21           21           0          0         
2025-09-27 13:35:41  docker0    0            0            0            0            0          0         
2025-09-27 13:35:41  lo         214          214          4            4            0          0         
2025-09-27 13:35:41  ens33      1761         26717        21           21           0          0         
2025-09-27 13:35:41  docker0    0            0            0            0            0          0         
2025-09-27 13:35:42  lo         214          214          4            4            0          0         
2025-09-27 13:35:42  ens33      60           98           1            1            0          0         
2025-09-27 13:35:42  docker0    0            0            0            0            0          0         
2025-09-27 13:35:42  lo         214          214          4            4            0          0         
2025-09-27 13:35:42  ens33      60           98           1            1            0          0         
2025-09-27 13:35:42  docker0    0            0            0            0            0          0         
2025-09-27 13:35:42  lo         318          318          6            6            0          0         
2025-09-27 13:35:42  ens33      120          218          2            3            0          0         
2025-09-27 13:35:42  docker0    0            0            0            0            0          0         
2025-09-27 13:35:43  lo         104          104          2            2            0          0         
2025-09-27 13:35:43  ens33      60           120          1            2            0          0         
2025-09-27 13:35:43  docker0    0            0            0            0            0          0         
2025-09-27 13:35:43  lo         208          208          4            4            0          0         
2025-09-27 13:35:43  ens33      60           120          1            2            0          0         
2025-09-27 13:35:43  docker0    0            0            0            0            0          0         
2025-09-27 13:35:43  lo         104          104          2            2            0          0         
2025-09-27 13:35:43  ens33      0            0            0            0            0          0         
2025-09-27 13:35:43  docker0    0            0            0            0            0          0         
2025-09-27 13:35:44  lo         208          208          4            4            0          0         
2025-09-27 13:35:44  ens33      0            0            0            0            0          0         
2025-09-27 13:35:44  docker0    0            0            0            0            0          0         
2025-09-27 13:35:44  lo         104          104          2            2            0          0         
2025-09-27 13:35:44  ens33      0            0            0            0            0          0         
2025-09-27 13:35:44  docker0    0            0            0            0            0          0         
2025-09-27 13:35:44  lo         769          769          12           12           0          0         
2025-09-27 13:35:44  ens33      342          432          3            4            0          0         
2025-09-27 13:35:44  docker0    0            0            0            0            0          0         
2025-09-27 13:35:45  lo         1268         1268         21           21           0          0         
2025-09-27 13:35:45  ens33      734          650          8            7            0          0         
2025-09-27 13:35:45  docker0    0            0            0            0            0          0         
2025-09-27 13:35:45  lo         1268         1268         21           21           0          0         
2025-09-27 13:35:45  ens33      734          650          8            7            0          0         
2025-09-27 13:35:45  docker0    0            0            0            0            0          0         
2025-09-27 13:35:46  lo         603          603          11           11           0          0         
2025-09-27 13:35:46  ens33      392          218          5            3            0          0         
2025-09-27 13:35:46  docker0    0            0            0            0            0          0         
2025-09-27 13:35:46  lo         217          217          4            4            0          0         
2025-09-27 13:35:46  ens33      60           98           1            1            0          0         
2025-09-27 13:35:46  docker0    0            0            0            0            0          0         
2025-09-27 13:35:47  lo         217          217          4            4            0          0         
2025-09-27 13:35:47  ens33      60           98           1            1            0          0         
2025-09-27 13:35:47  docker0    0            0            0            0            0          0         
2025-09-27 13:35:47  lo         217          217          4            4            0          0         
2025-09-27 13:35:47  ens33      60           98           1            1            0          0         
2025-09-27 13:35:47  docker0    0            0            0            0            0          0         
2025-09-27 13:35:48  lo         104          104          2            2            0          0         
2025-09-27 13:35:48  ens33      0            0            0            0            0          0         
2025-09-27 13:35:48  docker0    0            0            0            0            0          0         
2025-09-27 13:35:48  lo         104          104          2            2            0          0         
2025-09-27 13:35:48  ens33      0            0            0            0            0          0         
2025-09-27 13:35:48  docker0    0            0            0            0            0          0         
2025-09-27 13:35:48  lo         104          104          2            2            0          0         
2025-09-27 13:35:48  ens33      0            0            0            0            0          0         
2025-09-27 13:35:48  docker0    0            0            0            0            0          0         
2025-09-27 13:35:49  lo         104          104          2            2            0          0         
2025-09-27 13:35:49  ens33      0            0            0            0            0          0         
2025-09-27 13:35:49  docker0    0            0            0            0            0          0         
2025-09-27 13:35:49  lo         104          104          2            2            0          0         
2025-09-27 13:35:49  ens33      0            0            0            0            0          0         
2025-09-27 13:35:49  docker0    0            0            0            0            0          0         
2025-09-27 13:35:49  lo         104          104          2            2            0          0         
2025-09-27 13:35:49  ens33      0            0            0            0            0          0         
2025-09-27 13:35:49  docker0    0            0            0            0            0          0         
2025-09-27 13:35:50  lo         332          332          6            6            0          0         
2025-09-27 13:35:50  ens33      196          60           2            1            0          0         
2025-09-27 13:35:50  docker0    0            0            0            0            0          0         
2025-09-27 13:35:50  lo         332          332          6            6            0          0         
2025-09-27 13:35:50  ens33      196          60           2            1            0          0         
2025-09-27 13:35:50  docker0    0            0            0            0            0          0         
2025-09-27 13:35:50  lo         332          332          6            6            0          0         
2025-09-27 13:35:50  ens33      196          60           2            1            0          0         
2025-09-27 13:35:50  docker0    0            0            0            0            0          0         
2025-09-27 13:35:51  lo         2907         2907         12           12           0          0         
2025-09-27 13:35:51  ens33      182          328          2            3            0          0         
2025-09-27 13:35:51  docker0    0            0            0            0            0          0         
2025-09-27 13:35:51  lo         2907         2907         12           12           0          0         
2025-09-27 13:35:51  ens33      182          328          2            3            0          0         
2025-09-27 13:35:51  docker0    0            0            0            0            0          0         
2025-09-27 13:35:51  lo         3021         3021         14           14           0          0         
2025-09-27 13:35:51  ens33      242          426          3            4            0          0         
2025-09-27 13:35:51  docker0    0            0            0            0            0          0         
2025-09-27 13:35:52  lo         218          218          4            4            0          0         
2025-09-27 13:35:52  ens33      60           98           1            1            0          0         
2025-09-27 13:35:52  docker0    0            0            0            0            0          0         
2025-09-27 13:35:52  lo         218          218          4            4            0          0         
2025-09-27 13:35:52  ens33      60           98           1            1            0          0         
2025-09-27 13:35:52  docker0    0            0            0            0            0          0         
2025-09-27 13:35:52  lo         104          104          2            2            0          0         
2025-09-27 13:35:52  ens33      0            0            0            0            0          0         
2025-09-27 13:35:52  docker0    0            0            0            0            0          0         
2025-09-27 13:35:53  lo         104          104          2            2            0          0         
2025-09-27 13:35:53  ens33      0            0            0            0            0          0         
2025-09-27 13:35:53  docker0    0            0            0            0            0          0         
2025-09-27 13:35:53  lo         104          104          2            2            0          0         
2025-09-27 13:35:53  ens33      0            0            0            0            0          0         
2025-09-27 13:35:53  docker0    0            0            0            0            0          0         
2025-09-27 13:35:53  lo         104          104          2            2            0          0         
2025-09-27 13:35:53  ens33      0            0            0            0            0          0         
2025-09-27 13:35:53  docker0    0            0            0            0            0          0         
2025-09-27 13:35:54  lo         104          104          2            2            0          0         
2025-09-27 13:35:54  ens33      0            0            0            0            0          0         
2025-09-27 13:35:54  docker0    0            0            0            0            0          0         
2025-09-27 13:35:54  lo         104          104          2            2            0          0         
2025-09-27 13:35:54  ens33      0            0            0            0            0          0         
2025-09-27 13:35:54  docker0    0            0            0            0            0          0         
2025-09-27 13:35:54  lo         104          104          2            2            0          0         
2025-09-27 13:35:54  ens33      0            0            0            0            0          0         
2025-09-27 13:35:54  docker0    0            0            0            0            0          0         
2025-09-27 13:35:55  lo         445          445          8            8            0          0         
2025-09-27 13:35:55  ens33      264          218          3            3            0          0         
2025-09-27 13:35:55  docker0    0            0            0            0            0          0         
2025-09-27 13:35:55  lo         445          445          8            8            0          0         
2025-09-27 13:35:55  ens33      264          218          3            3            0          0         
2025-09-27 13:35:55  docker0    0            0            0            0            0          0         
2025-09-27 13:35:56  lo         445          445          8            8            0          0         
2025-09-27 13:35:56  ens33      264          218          3            3            0          0         
2025-09-27 13:35:56  docker0    0            0            0            0            0          0         
2025-09-27 13:35:56  lo         214          214          4            4            0          0         
2025-09-27 13:35:56  ens33      60           98           1            1            0          0         
2025-09-27 13:35:56  docker0    0            0            0            0            0          0         
2025-09-27 13:35:57  lo         214          214          4            4            0          0         
2025-09-27 13:35:57  ens33      60           98           1            1            0          0         
2025-09-27 13:35:57  docker0    0            0            0            0            0          0         
2025-09-27 13:35:57  lo         318          318          6            6            0          0         
2025-09-27 13:35:57  ens33      60           98           1            1            0          0         
2025-09-27 13:35:57  docker0    0            0            0            0            0          0         
2025-09-27 13:35:58  lo         104          104          2            2            0          0         
2025-09-27 13:35:58  ens33      120          120          2            2            0          0         
2025-09-27 13:35:58  docker0    0            0            0            0            0          0         
2025-09-27 13:35:58  lo         208          208          4            4            0          0         
2025-09-27 13:35:58  ens33      120          120          2            2            0          0         
2025-09-27 13:35:58  docker0    0            0            0            0            0          0         
2025-09-27 13:35:58  lo         104          104          2            2            0          0         
2025-09-27 13:35:58  ens33      120          120          2            2            0          0         
2025-09-27 13:35:58  docker0    0            0            0            0            0          0         
2025-09-27 13:35:59  lo         104          104          2            2            0          0         
2025-09-27 13:35:59  ens33      0            0            0            0            0          0         
2025-09-27 13:35:59  docker0    0            0            0            0            0          0         
2025-09-27 13:35:59  lo         104          104          2            2            0          0         
2025-09-27 13:35:59  ens33      0            0            0            0            0          0         
2025-09-27 13:35:59  docker0    0            0            0            0            0          0         
2025-09-27 13:35:59  lo         607          607          10           10           0          0         
2025-09-27 13:35:59  ens33      288          356          3            4            0          0         
2025-09-27 13:35:59  docker0    0            0            0            0            0          0         
2025-09-27 13:36:00  lo         1045         1045         18           18           0          0         
2025-09-27 13:36:00  ens33      500          416          5            5            0          0         
2025-09-27 13:36:00  docker0    0            0            0            0            0          0         
2025-09-27 13:36:00  lo         941          941          16           16           0          0         
2025-09-27 13:36:00  ens33      500          416          5            5            0          0         
2025-09-27 13:36:00  docker0    0            0            0            0            0          0         
2025-09-27 13:36:00  lo         551          551          10           10           0          0         
2025-09-27 13:36:00  ens33      212          158          2            2            0          0         
2025-09-27 13:36:00  docker0    0            0            0            0            0          0         
2025-09-27 13:36:01  lo         217          217          4            4            0          0         
2025-09-27 13:36:01  ens33      120          158          2            2            0          0         
2025-09-27 13:36:01  docker0    0            0            0            0            0          0         
2025-09-27 13:36:01  lo         330          330          6            6            0          0         
2025-09-27 13:36:01  ens33      120          256          2            3            0          0         
2025-09-27 13:36:01  docker0    0            0            0            0            0          0         
2025-09-27 13:36:01  lo         217          217          4            4            0          0         
2025-09-27 13:36:01  ens33      180          158          3            2            0          0         
2025-09-27 13:36:01  docker0    0            0            0            0            0          0         
2025-09-27 13:36:02  lo         217          217          4            4            0          0         
2025-09-27 13:36:02  ens33      60           98           1            1            0          0         
2025-09-27 13:36:02  docker0    0            0            0            0            0          0         
2025-09-27 13:36:02  lo         104          104          2            2            0          0         
2025-09-27 13:36:02  ens33      60           0            1            0            0          0         
2025-09-27 13:36:02  docker0    0            0            0            0            0          0         
2025-09-27 13:36:02  lo         104          104          2            2            0          0         
2025-09-27 13:36:02  ens33      0            0            0            0            0          0         
2025-09-27 13:36:02  docker0    0            0            0            0            0          0         
2025-09-27 13:36:03  lo         104          104          2            2            0          0         
2025-09-27 13:36:03  ens33      0            0            0            0            0          0         
2025-09-27 13:36:03  docker0    0            0            0            0            0          0         
2025-09-27 13:36:03  lo         104          104          2            2            0          0         
2025-09-27 13:36:03  ens33      0            0            0            0            0          0         
2025-09-27 13:36:03  docker0    0            0            0            0            0          0         
2025-09-27 13:36:03  lo         104          104          2            2            0          0         
2025-09-27 13:36:03  ens33      0            0            0            0            0          0         
2025-09-27 13:36:03  docker0    0            0            0            0            0          0         
2025-09-27 13:36:04  lo         104          104          2            2            0          0         
2025-09-27 13:36:04  ens33      0            0            0            0            0          0         
2025-09-27 13:36:04  docker0    0            0            0            0            0          0         
2025-09-27 13:36:04  lo         104          104          2            2            0          0         
2025-09-27 13:36:04  ens33      60           0            1            0            0          0         
2025-09-27 13:36:04  docker0    0            0            0            0            0          0         
2025-09-27 13:36:05  lo         104          104          2            2            0          0         
2025-09-27 13:36:05  ens33      60           0            1            0            0          0         
2025-09-27 13:36:05  docker0    0            0            0            0            0          0         
2025-09-27 13:36:05  lo         442          442          8            8            0          0         
2025-09-27 13:36:05  ens33      316          158          4            2            0          0         
2025-09-27 13:36:05  docker0    0            0            0            0            0          0         
2025-09-27 13:36:06  lo         442          442          8            8            0          0         
2025-09-27 13:36:06  ens33      256          158          3            2            0          0         
2025-09-27 13:36:06  docker0    0            0            0            0            0          0         
2025-09-27 13:36:06  lo         442          442          8            8            0          0         
2025-09-27 13:36:06  ens33      256          158          3            2            0          0         
2025-09-27 13:36:06  docker0    0            0            0            0            0          0         
2025-09-27 13:36:07  lo         318          318          6            6            0          0         
2025-09-27 13:36:07  ens33      180          98           3            1            0          0         
2025-09-27 13:36:07  docker0    0            0            0            0            0          0         
2025-09-27 13:36:07  lo         318          318          6            6            0          0         
2025-09-27 13:36:07  ens33      180          98           3            1            0          0         
2025-09-27 13:36:07  docker0    0            0            0            0            0          0         
2025-09-27 13:36:07  lo         318          318          6            6            0          0         
2025-09-27 13:36:07  ens33      180          98           3            1            0          0         
2025-09-27 13:36:07  docker0    0            0            0            0            0          0         
2025-09-27 13:36:08  lo         104          104          2            2            0          0         
2025-09-27 13:36:08  ens33      60           0            1            0            0          0         
2025-09-27 13:36:08  docker0    0            0            0            0            0          0         
2025-09-27 13:36:08  lo         104          104          2            2            0          0         
2025-09-27 13:36:08  ens33      60           0            1            0            0          0         
2025-09-27 13:36:08  docker0    0            0            0            0            0          0         
2025-09-27 13:36:08  lo         104          104          2            2            0          0         
2025-09-27 13:36:08  ens33      60           0            1            0            0          0         
2025-09-27 13:36:08  docker0    0            0            0            0            0          0         
2025-09-27 13:36:09  lo         104          104          2            2            0          0         
2025-09-27 13:36:09  ens33      0            0            0            0            0          0         
